SMILES,dataset,len_smiles,mean_complexity,sa_score,sc_score,tb_depth,tb_plausibility,tb_price,tb_synthesizability
Cc1ccc(C)c2nc(O)c(CCNC(=O)CCc3ccccc3)cc12,guacamol,41,,2.2662012150353856,3.4927719382131555,8,0.2759478673481878,18.0,Synthesizable
NCCCCCCS(=O)(=O)C1OC(CO)C(O)C(O)C1O,guacamol,35,,4.009388758326005,3.4324295666336204,11,0.0,-1.0,Unsynthesizable
CC(=O)c1c(C)[nH]c(C(=O)CN2C(=O)NC(CCc3ccccc3)C2=O)c1C,guacamol,53,,2.886880046151452,3.915130975242827,11,0.0,-1.0,Unsynthesizable
O=C(NC1CCCCC1O)c1cn(Cc2ccc(-c3cncnc3)cc2)c2cccnc12,guacamol,50,,3.245417522253277,4.513892610677901,4,0.992821593175274,56.0,Synthesizable
[O-][n+]1nc(NCCCN2CCOCC2)[n+]([O-])c2cc3c(cc21)CCCC3,guacamol,52,,3.345604185819936,4.853576815032239,11,0.0,-1.0,Unsynthesizable
CC(C)(C)OC(=O)N1CCCC(C(=O)Nc2cccc(C(=O)NC3CC3)c2)C1,guacamol,51,,2.47417295324436,3.4438344758587562,2,0.9998154049350774,5.0,Synthesizable
COc1ccc(CN2CCN(C(c3cccc(Cl)c3)C(O)c3ccccc3)CC2)cc1,guacamol,50,,2.7973054409065448,3.099557832279108,5,0.8113408392911076,44.0,Synthesizable
CC(CCC(=O)Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,guacamol,81,,4.762401748709679,4.239861267910347,1,0.9999948740005492,16.0,Synthesizable
Cc1ccc(C(C)C)c(OCc2nnc3n2CCCCC3)c1,guacamol,34,,2.2842881923515908,4.51782238109906,11,0.0,-1.0,Unsynthesizable
CC(=CC(=O)NCc1ccccc1)C(=O)O,guacamol,27,,1.9295065173063737,2.218684079939584,1,0.8894919157028198,3.0,Synthesizable
CC(C)CN(C(=O)COc1ccc(Br)cc1C=O)C1CCS(=O)(=O)C1,guacamol,46,,2.981642316145773,3.735105845677622,4,0.994283613002059,88.0,Synthesizable
CC(O)C1C(=O)N2C(C(=O)O)=C(SCCc3ccc4ccccc4c3)C(C)C12,guacamol,51,,3.5992476690095767,4.410232405423304,11,0.0,-1.0,Unsynthesizable
O=C(Nc1ccc(F)c(F)c1)c1ccc(CN2CCCN(Cc3cccc(O)c3)CC2)cc1,guacamol,54,,2.048960721511479,3.998734717236955,4,0.9992780112746454,18.0,Synthesizable
[C-]#[N+]C1=C(c2ccc(F)cc2)NC(C(F)(F)F)=C(C#N)C1c1ccc2[nH]nc(C)c2c1,guacamol,66,,3.7271300303357098,4.236504220280815,11,0.0,-1.0,Unsynthesizable
CCCN(C(=O)NC(Cc1ccccc1)C(=O)O)C(=O)c1cccc(-c2ccccc2)c1,guacamol,54,,2.570195159891794,4.3098871630516085,4,0.5557931104343038,14.0,Synthesizable
Cc1cc(F)cc(S(=O)(=O)Nc2ccn(CCCC#N)n2)c1,guacamol,39,,2.5672769511337936,3.65744916141372,4,0.9914542215405192,11.0,Synthesizable
O=S(=O)(NCCN1CCCC1)c1ccc(-c2ccc(CNCc3ccsc3)cc2)cc1F,guacamol,51,,2.361835191527452,4.935821560272643,3,0.9999675751820262,87.0,Synthesizable
N=C(N)c1cccc(Oc2c[n+]([O-])cc(Oc3cccc(C(=N)N)n3)n2)c1,guacamol,53,,3.221876569125472,3.999037970451018,5,0.9360074520285988,64.0,Synthesizable
COc1ccc2c(c1)COC1C2C2=C(OC1(C)C)C(=O)C1=C(OC(C)(C)C3COc4cc(OC)ccc4C13)C2=O,guacamol,74,,4.576675097029762,3.631404629020048,11,0.0,-1.0,Unsynthesizable
CCOCCOCCOc1ccc(Cc2cn(C3OCC(O)C(O)C3O)c3cccc(Cl)c23)cc1,guacamol,54,,3.7862176072545832,4.173030497277701,11,0.0,-1.0,Unsynthesizable
CNC(=O)COc1ccccc1OCC(O)CNC(C)(C)CNC(=O)C(C)C,guacamol,44,,2.8653379435172432,3.9941478418833576,6,0.997212303246206,70.0,Synthesizable
CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(C=O)nn1-c1ncccc1Cl,guacamol,51,,2.7160228061366105,4.429209515359125,5,0.9109650612633764,21.0,Synthesizable
CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,guacamol,42,,2.5958757765854994,3.4190684495591896,2,0.999894380569458,4.0,Synthesizable
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CS(=O)(=O)O)C(O)C1O,guacamol,48,,4.306919368586291,3.5038942489590728,5,0.0694573196646686,16.0,Synthesizable
NCCCC(=O)NCCN,guacamol,13,,2.0555309051370525,2.283965580203541,1,0.9873450398445128,6.0,Synthesizable
CC1=NNC(=O)C1C(c1c[nH]c2ccccc12)c1c(-c2ccccc2)[nH]c2ccc(C)cc12,guacamol,62,,3.5314565327022667,3.9804583975226384,4,0.9002490576849848,93.0,Synthesizable
CCc1nnc(NC(=O)CCN2C(=O)C3CCCCC3C2=O)s1,guacamol,38,,3.052343640455497,3.9798092404678265,1,0.9999847412109376,66.0,Synthesizable
CC(C)CN(Cc1cc(Cl)c2c(c1)OCCCO2)C(=O)C1CCN(Cc2ccc(F)c(N)c2)C1,guacamol,60,,3.1142971441116063,4.818069551369664,5,0.8103155554637008,93.0,Synthesizable
Cn1cc(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,guacamol,44,,2.430798538255752,3.912798871871831,4,0.9655583666917832,106.0,Synthesizable
COc1ccc(C(=C(c2ccc(C=CC(=O)O)cc2)c2ccc3[nH]nc(F)c3c2)C2CCC2)c(C#N)c1,guacamol,68,,3.0607841973669494,3.9808824048831175,11,0.0,-1.0,Unsynthesizable
CC(C)CCn1c(=O)c(C2=NS(=O)(=O)C3=C(CCN(CCCN)C3)N2)c(O)c2ccccc21,guacamol,62,,3.3195258280068165,4.999998887395362,11,0.0,-1.0,Unsynthesizable
c1ccc2c(C3CCN(Cc4ccncc4)CC3)c[nH]c2c1,guacamol,37,,2.027001678865078,3.7432610646074598,1,0.9996665716171264,57.0,Synthesizable
CC(=CC(O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)C(O)C12C)C1(C)CCC(O)C(C)(C)C1CC3=O)C(=O)O,guacamol,78,,5.3615331696840265,3.9061009904991817,11,0.0,-1.0,Unsynthesizable
CCCCCC(=O)Nc1ccc2c(c1)c(Cc1ccc(C(=O)O)cc1OC)cn2C,guacamol,48,,2.2372399668041254,4.30749315168198,4,0.9944063128537096,13.0,Synthesizable
c1ccc2c3c([nH]c2c1)CN(CCCCCN1CCc2c([nH]c4ccccc24)C1)CC3,guacamol,55,,2.5231870782922243,3.4390814704671606,5,0.7980498274464363,71.0,Synthesizable
CC(C)c1ccc2c(c1)C(O)CC1C2(C)CCC(O)C1(C)C,guacamol,40,,3.7910685261630963,3.106625528277684,11,0.0,-1.0,Unsynthesizable
CCOC(=O)Nc1cc2nc(N)c(-c3ccccc3)nc2c(N)n1,guacamol,40,,2.4329601795556286,3.505207249143525,11,0.0,-1.0,Unsynthesizable
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1,guacamol,61,,3.960050391990313,4.705387120791343,3,0.9940564483896818,114.0,Synthesizable
CCOCCNC(=O)Cc1cccc(I)c1,guacamol,23,,1.9782223215021797,2.2524211899259194,1,0.9999725818634032,36.0,Synthesizable
CCCCc1nc(-c2ccccc2)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,guacamol,61,,2.4978340325402244,4.65770293815153,9,0.15507287471491532,9.0,Synthesizable
O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1Cl)N1CCCC1,guacamol,54,,2.341625762247053,4.522043875497215,4,0.9934840380201021,191.0,Synthesizable
COC(=O)c1c(F)cccc1-c1ccc(CNc2ccc(C(=O)N3CCOCC3)cn2)c(F)c1,guacamol,57,,2.4283764928988294,4.3301971299889965,4,0.9969731500368132,83.0,Synthesizable
O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,guacamol,52,,2.7484676978965616,4.3867210268126975,8,0.7557275010613428,18.0,Synthesizable
Cc1ccc(Nc2nc3ccccc3n3cnnc23)cc1Cl,guacamol,33,,2.247745953340603,4.064719468424945,1,0.9992826581001282,66.0,Synthesizable
CC(NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1)c1cccc(C#N)c1,guacamol,52,,2.5708792032166556,4.200253281806588,4,0.9553278600697348,31.0,Synthesizable
Cc1ccc(C(C(=O)Nc2ccc3c(c2)OCO3)N(C)C(=O)C=Cc2ccc3c(c2)OCO3)cc1,guacamol,62,,2.9138253591466166,3.14594510550032,4,0.9892200752927104,124.0,Synthesizable
COc1ccc(C2SCC(=O)N2C)cc1,guacamol,24,,2.6830647611518468,2.5273522135445337,1,0.9999992847442628,87.0,Synthesizable
COc1ccc2c(c1OC)COC(=Cc1cc[n+](Cc3ccccc3)cc1)C2=O,guacamol,48,,2.739603383059688,2.5669424161152317,11,0.0,-1.0,Unsynthesizable
COc1ccc(-c2cn3c(n2)sc2cc(C(=O)NCc4ccccc4)ccc23)cc1,guacamol,50,,2.125772284486444,4.323469332071878,4,0.9771110641930841,19.0,Synthesizable
COc1cccc2ccc(CN3CCN(c4cccnc4)CC3)nc12,guacamol,37,,2.10378616341157,4.2875031170899085,1,0.9996453523635864,135.0,Synthesizable
COc1ccc(-c2nnnn2CCc2ccccc2)cc1,guacamol,30,,1.8270026775041293,3.0252702736699804,2,0.9998278629471288,2.0,Synthesizable
CCCCCCCCCCCCOc1ccc2c(c1)SCc1n[nH]c(=O)n1-2,guacamol,42,,2.6567795158789167,4.270180376934106,4,0.8133172485514102,36.0,Synthesizable
CCC(c1ccc(-c2ccsc2)cc1)n1ccnc1,guacamol,30,,2.825835805652668,3.643063476995038,2,0.9758750018268432,88.0,Synthesizable
Cn1c(N)c(C(=O)CSc2ccc3c(c2)OCCO3)c(=O)n(C)c1=O,guacamol,46,,2.4837589284843347,3.2172483062546275,4,0.3536219002731363,67.0,Synthesizable
NCCCCC(N)C(=O)NCCC(=O)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCNC(=O)C(N)CCCCN)cc1C2=O,guacamol,76,,3.508355172011512,3.769454561385019,7,0.8641440066231053,28.0,Synthesizable
O=c1cc(CCl)oc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1O,guacamol,47,,2.5810662695303286,3.855016080847757,2,0.9770907372424452,6.0,Synthesizable
CC(C)n1c(CO)nc2cnc(Nc3ccnc(N4CCC(O)C(F)C4)n3)cc21,guacamol,49,,3.7853708989754686,4.792856410055258,7,0.9096949740434448,46.0,Synthesizable
O=CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,guacamol,40,,4.525083619127679,3.2304678064248207,0,1.0,1.0,Synthesizable
N#Cc1ccc(-c2ccc(-c3nncn3-c3ccc(N4CCNCC4)cc3)o2)cc1,guacamol,50,,2.600553894449515,4.603928910716271,11,0.0,-1.0,Unsynthesizable
COCCN=C(S)Nc1ccccn1,guacamol,19,,2.8070309703075225,2.6234217088774865,3,0.7781050487528054,5.0,Synthesizable
CCCCCCCCOc1ccc(NS(=O)(=O)c2ccc3c(c2)CCN(Cc2ccc(C(C)(C)C)nc2)C3)c(F)c1,guacamol,69,,2.6472562932264503,4.946544165739958,9,0.7426589550453726,36.0,Synthesizable
N#Cc1ccc(Oc2ccc3nc(C(=O)NC4CCOc5ccc(F)cc54)ccc3c2)cc1,guacamol,53,,2.8557460393944005,4.450945290624016,4,0.998271779458738,78.0,Synthesizable
CCOC(=O)c1nn(-c2ccc(OS(=O)(=O)C(F)(F)F)cc2)c(=O)c2c(N)scc12,guacamol,59,,2.769005656669816,3.3753137650912035,4,0.9944714878798346,5.0,Synthesizable
COC1OC(=O)C=C2C3(C)CCCC4(C)C(=O)OC(C43)C3OC213,guacamol,46,,5.6134385951128065,3.2834051875771646,11,0.0,-1.0,Unsynthesizable
Cc1ccc(NC2=CC(=NNC(N)=S)C(=O)N=C2Nc2ccc(C)cc2)cc1,guacamol,49,,2.8306396770872,3.0454704363652354,11,0.0,-1.0,Unsynthesizable
CCN1CCN(C(c2cccs2)C(C)NC(=O)C(=O)N2CCOCC2)CC1,guacamol,45,,3.2552474993419693,3.937110178490159,7,0.3423536065788991,89.0,Synthesizable
C=Cc1ccc(-c2n[nH]c3cnc(-c4cnn(CC)c4)cc23)nc1N1CCCC(N)C1,guacamol,55,,3.544960620675602,4.870422478471926,8,0.9837902828019928,211.0,Synthesizable
O=c1c2cc(Cl)ccc2nnn1CCCCCn1ccnc1,guacamol,32,,2.3174461937252167,4.2950394765976,4,0.9860015469210888,23.0,Synthesizable
NC(C=C(CCCCCCNC(=O)c1ccccc1)CP(=O)(O)O)C(=O)O,guacamol,45,,3.0790554360837836,4.356694930076897,11,0.0,-1.0,Unsynthesizable
Nc1nc(O)c2c(ccc3c(Br)cccc32)n1,guacamol,30,,2.426648312609787,3.437045134816123,11,0.0,-1.0,Unsynthesizable
COc1ccc(C2=Cc3ccccc3C2)c(OC)c1OC,guacamol,32,,2.2766328512014,2.830488219900502,2,0.7747041568767088,64.0,Synthesizable
N=C(N)SCc1cc(F)ccc1Sc1ccc(C(F)(F)F)cc1CSC(=N)N,guacamol,46,,3.0239897308974815,2.396611220534582,9,0.6801541719017085,42.0,Synthesizable
CC(C)(O)C#Cc1cc2c(cc1F)C1CC(C1)n1c-2nc(C(N)=O)c1CNC(=O)C1CC1,guacamol,60,,3.9880054956152033,4.9935533304483855,11,0.0,-1.0,Unsynthesizable
CCc1ccc(N(CC(=O)N2CCCC2)S(C)(=O)=O)cc1,guacamol,38,,1.9912120554454318,3.2956984886789638,1,0.997283935546875,92.0,Synthesizable
COCCCOc1cc(C(=O)N(CC2CNCC2Nc2ccc3c(c2)NCCO3)C(C)C)ccc1OC,guacamol,56,,3.620354530980448,4.5580739589749335,8,0.9718211838275248,92.0,Synthesizable
NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCN1C(=O)C(N)Cc1ccc(O)cc1,guacamol,77,,3.647251562357088,4.646341009003118,4,0.9909479573830536,87.0,Synthesizable
CCC(=O)Nc1nnc(C)s1,guacamol,18,,2.0757403362972298,2.528705529339792,1,0.9995896220207214,9.0,Synthesizable
CSCCC(NC(=O)c1ccc(COCc2ccc(-c3ccncc3)o2)cc1-c1ccccc1C)C(=O)O,guacamol,60,,3.0214084097186733,4.984127382587877,7,0.9477161965847256,31.0,Synthesizable
CCCCn1c(N)c(N(CCOC)C(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)c(=O)[nH]c1=O,guacamol,65,,2.550919296730644,4.995482555102062,5,0.9687743667640843,28.0,Synthesizable
COc1ccc(C=Cc2nc(-c3ccccc3O)n(-c3ccccc3)n2)cc1,guacamol,45,,2.308277150666416,3.0919162387884747,2,0.5024580108565679,100.0,Synthesizable
CCCNC(=O)c1[nH]nc2c1CC(C(C)(C)CC)CC2,guacamol,36,,3.2946252998772305,4.399796843098415,3,0.9805804324969606,5.0,Synthesizable
CCCCCCCCCCCCCCCCCCOCCO[PH]1(O)COC(Cn2c(N)ncnc2=O)CO1,guacamol,52,,4.147328688155833,3.942212841849919,11,0.0,-1.0,Unsynthesizable
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1cccc(C)c1,guacamol,50,,2.7264442660686403,2.555790509959544,2,0.9986781191728512,4.0,Synthesizable
CC(O)(CCCNCCCO)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,guacamol,59,,4.818245634951729,3.802059479539637,11,-1.0,-1.0,Unsynthesizable
CCCCSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,guacamol,44,,2.2660820347125146,3.224055582215747,4,0.6680962479129177,24.0,Synthesizable
CCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,guacamol,37,,1.9326314258499817,3.5249767249174817,2,0.999665463654182,23.0,Synthesizable
Nc1n(Cc2ccccc2)c2ccccc2[n+]1CCCCCCCCCCCO,guacamol,40,,2.4111324328334423,2.825814538920272,11,0.0,-1.0,Unsynthesizable
CCCCCCCNC(=N)NC(=N)NCCCCCCCCNC(=N)NC(=N)NCCCCCCC,guacamol,48,,2.8929513872366024,2.6036477322769533,2,0.9560454499546576,3.0,Synthesizable
Cc1ccc(S(=O)(=O)NCC(c2ccc3c(c2)OCO3)N2CCOCC2)cc1,guacamol,48,,2.6768012138726203,3.2760005046963654,11,0.0,-1.0,Unsynthesizable
Cc1c([N+](=O)[O-])c(C(=O)NC2CCCC2)nn1C,guacamol,38,,2.3072543584879903,2.967267317097918,2,0.3935167196492984,89.0,Synthesizable
CCCCCCCCCCCCCCCCS(=O)(=O)N(C)CC[N+](C)(C)CC,guacamol,43,,2.677766985222103,3.5676833051656294,11,0.0,-1.0,Unsynthesizable
OCc1ccc2ccccc2c1,guacamol,16,,1.4513740888803657,1.5997159000206438,0,1.0,9.0,Synthesizable
O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2c(cnn2CCCNC2CCCC2)c1,guacamol,52,,2.29500829355856,4.775848487911301,5,0.9704955559056656,29.0,Synthesizable
N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)CCCCCNC(=O)C(CCCCN)NC(=O)CCCCCNC(=O)c1ccccc1)C(N)=O,guacamol,88,,4.075811557130784,4.614794578739857,8,0.972960461158424,78.0,Synthesizable
Cc1cccc(Cn2cnc3c(N)c(C)c(C)cc32)c1,guacamol,34,,2.3587284327540754,3.4744677288753367,1,0.9999852180480956,56.0,Synthesizable
COc1ccc2c(c1)CC1(CN2C)C(=O)NC(=O)N(c2ccc(C)cc2)C1=O,guacamol,51,,3.377114869933332,3.6051061656382535,11,0.0,-1.0,Unsynthesizable
NC(=O)C1=NC2=NS(=O)(=O)c3ccccc3N2N1Cc1ccc(Cl)cc1,guacamol,48,,2.93201600158168,4.2365216070023415,11,0.0,-1.0,Unsynthesizable
CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2[Si](C)(C)C(C)(C)C,guacamol,64,,3.7377452055259983,4.4217904631662055,11,0.0,-1.0,Unsynthesizable
C[N+](C)(C)CC1OC(CO)C(O)C1O,guacamol,27,,4.029658284003548,1.3528534184722192,11,0.0,-1.0,Unsynthesizable
O=C(Nc1nc2c(s1)CCCC2)C1COc2ccccc2O1,guacamol,35,,2.7604003926031577,3.6035580577278017,1,0.97551167011261,84.0,Synthesizable
COc1cc(OC)c2c(=O)c3ccc(O)c(OC)c3oc2c1,guacamol,37,,2.3433596749673367,2.934691998310332,3,0.2672369046802325,3.0,Synthesizable
COc1ccc(Cl)cc1NC(=O)Nc1ccc(Cl)cc1Cl,guacamol,35,,1.7088054241456982,2.4436300903336434,1,0.99980229139328,84.0,Synthesizable
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(Cl)c(Cl)c1)O2,guacamol,54,,2.8699115821841734,3.9590841014740197,5,0.9859072777909128,25.0,Synthesizable
CCN(CC)C(=O)c1ccc(NC(=O)CCCSc2ccccc2)cc1,guacamol,40,,1.903635934370106,2.6418306270327734,2,0.9996394086066118,34.0,Synthesizable
CC1CCC(Oc2cc(C#N)ccn2)CN1C(=O)c1c(F)cccc1-c1ncccn1,guacamol,50,,3.4919754841217565,4.027522015804362,8,0.2259752342560533,21.0,Synthesizable
CC(C)(C)CC(C)(C)NC(=O)c1ccc2snnc2c1,guacamol,35,,2.571515795391438,2.700993159319576,2,0.9591657917840379,24.0,Synthesizable
CCN1CCCC(c2nc(O)c3cc(C)ccc3n2)C1,guacamol,32,,2.813743562667071,3.807789809721964,7,0.8482803811050492,93.0,Synthesizable
Cc1nc2sc(-c3ccco3)nc2c(=O)[nH]1,guacamol,31,,2.75407891013094,3.469409013782809,11,0.0,-1.0,Unsynthesizable
Cc1cc(=O)oc2cc3oc4c(c3cc12)CCC4,guacamol,31,,2.4896201597197263,2.96332944683577,2,0.9717918760687853,11.0,Synthesizable
CCN1CCN(CCc2nc3cc(NC(=O)COc4ccccc4)ccc3n2C)CC1,guacamol,46,,2.1738313959100903,4.4578386060904815,4,0.9929636448987692,84.0,Synthesizable
COCOCCn1cc(CN2CCS(=O)(=O)N(Cc3ccc(-c4ccc(C)cc4)cc3)C(CC(C)C)C2=O)nn1,guacamol,68,,3.4855557635694403,3.9478019112481033,10,0.4660567568930865,72.0,Synthesizable
O=C(NC1CCCC1NC(=O)c1ccc(Cl)c(F)c1)c1ccc(-n2ccccc2=O)cc1,guacamol,55,,2.991337410384787,3.7593115775305614,3,0.7321633157331677,59.0,Synthesizable
Nc1nnc(SCC(=O)N2CCc3ccccc3C2)s1,guacamol,31,,2.252511551359607,3.5135864038191182,1,0.9997231364250184,10.0,Synthesizable
COC1CN(C)C(=O)c2ccc(NC(=O)c3cc(C)on3)cc2OCC(C)N(S(=O)(=O)c2cccc(C)c2)CC1C,guacamol,73,,4.212647006418786,4.973140670608163,11,0.0,-1.0,Unsynthesizable
CCCn1c(=S)[nH]c2cc(C(=O)NCC3CCCO3)ccc2c1=O,guacamol,42,,2.730052616990825,4.298083169535265,3,0.9997892460272372,11.0,Synthesizable
CCCCCCCCCCCCCCCc1cccc(OCC)c1CSc1nc2cc(OC(F)F)ccc2[nH]1,guacamol,54,,2.699563850886234,4.660327640931113,5,0.25862243837386445,9.0,Synthesizable
CCOc1ccccc1N1CCN(Cc2ccco2)CC1,guacamol,29,,1.8575781117473067,3.2742850306686604,1,0.9972860813140868,4.0,Synthesizable
COc1cccc2c1[nH]c1c3ccccc3nc(C(=O)O)c21,guacamol,38,,2.343646434109834,3.41395847294598,4,0.9324682046200976,17.0,Synthesizable
COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,guacamol,33,,1.4820994515071018,2.028304871809516,1,0.9996207952499392,3.0,Synthesizable
O=c1n(-c2ccccc2)nc2c(NS(=O)(=O)c3ccccc3)nc3ccccc3n12,guacamol,52,,2.30472655263209,4.207612253847229,4,0.9921225955660079,42.0,Synthesizable
CN(C)CCC(=O)Nc1ccc2c(c1)C(=O)c1cc(NC(=O)CCN(C)C)ccc1C2=O,guacamol,56,,2.340949154983349,3.3877294578189674,5,0.8319094485832174,9.0,Synthesizable
CC(=O)NCC(=O)N(Cc1ccco1)C1(C(=O)NC2CCCC2)CCCCC1,guacamol,47,,2.7388277369703555,3.5570398774241148,5,0.9102751292888328,94.0,Synthesizable
O=C(O)CCc1ncc2c(=O)[nH]c3cc(C(F)(F)F)ccc3n12,guacamol,44,,2.6367837290177896,3.894667821449012,8,0.8084676231815991,41.0,Synthesizable
COCCN(Cc1ccc(C)cc1)C(=O)C1OC(n2ccc(N)nc2=O)C(O)C1O,guacamol,50,,3.6677346318837056,4.211756165363314,11,0.0,-1.0,Unsynthesizable
CC1CCCCN1C(=O)c1ccn(COc2ccc(F)cc2)n1,guacamol,36,,2.6160344522848007,4.065343435526815,3,0.7081537790850914,8.0,Synthesizable
CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCC4(CC3)OCCO4)cc2C(=N)O)cc1,guacamol,58,,3.8919309671614486,3.4636784453515244,11,0.0,-1.0,Unsynthesizable
CC(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)N(C)C,guacamol,57,,3.2177389339286133,4.570689199423272,8,0.2309909312479944,15.0,Synthesizable
COc1ccc(S(=O)(=O)Nc2ccccc2-c2ccc(F)c(F)c2)cc1,guacamol,45,,1.8244431880937988,2.9247922558143866,1,0.9999983310699464,55.0,Synthesizable
O=C(CCc1ccccc1)NNC(=O)Nc1cccc(Cl)c1,guacamol,35,,1.741892587955988,2.8209565015417133,1,0.9999625682830808,47.0,Synthesizable
C=C1C(=NO)C2CCC1C2,guacamol,18,,4.868509544580512,2.2760653204362584,2,0.23583702709915144,99.0,Synthesizable
CCc1cnc(N2CCN(Cc3cccc(N)c3)CC2)nc1,guacamol,34,,2.0961760014175272,3.568872660671058,3,0.9999061826649152,33.0,Synthesizable
COc1cc2c(cc1OC)C1CC(N)C(c3cccc(C)c3)CN1CC2,guacamol,42,,3.296434383901131,4.222575312434817,11,0.0,-1.0,Unsynthesizable
CS(=O)(=O)n1cc(Br)c(=O)[nH]c1=O,guacamol,31,,2.849455134624211,2.459613903623516,1,0.9861769080162048,4.0,Synthesizable
O=C1N(CC2CCNCC2)CCN1c1cccc(Cl)c1,guacamol,32,,2.344786617672604,3.4479934505283145,2,0.9955024453429748,67.0,Synthesizable
CCc1ncnc(-c2ccc(C(=O)N3CCC(C(F)(F)F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,guacamol,64,,3.051170805710063,4.9727241159675515,7,0.977363873885392,86.0,Synthesizable
O=C(Nc1ccccc1I)c1ccccc1Sc1ccc([N+](=O)[O-])cc1,guacamol,46,,2.0878141048482757,2.0075403288046845,3,0.9936549064502136,12.0,Synthesizable
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)C3CNC3)c2)ncc1Cl,guacamol,58,,2.5962395539614764,4.63582942836233,4,0.9997874588722876,92.0,Synthesizable
CC(C)(C)OC(=O)N1CC(O)OC(c2ccccc2)C1c1ccccc1,guacamol,43,,3.299268718762862,2.5201570018199595,1,0.35134148597717285,83.0,Synthesizable
CC(=O)Nc1ccc(NC(=O)c2sc3nc4n(c(=O)c3c2C)CCCCC4)cc1,guacamol,50,,2.3030110753673796,4.951104327234509,11,0.0,-1.0,Unsynthesizable
N=C(c1cccc([N+](=O)[O-])c1)N1CCCCCC1,guacamol,36,,2.1025737970326386,2.3345510975714,1,0.3355087339878082,3.0,Synthesizable
Cc1nc2cc(O)nn2c(C)c1CCC(=O)N(C)Cc1ccccc1,guacamol,40,,2.510025741671148,3.7917642871756834,6,0.9642964418562509,36.0,Synthesizable
N#CCCN(CCC#N)C(=O)COc1ccc(Cl)cc1Cl,guacamol,34,,2.3325674931112133,2.427314886935652,1,0.9998490810394288,71.0,Synthesizable
N#Cc1cc(F)ccc1C=Cc1ccc(S(=O)(=O)c2ccccc2F)cn1,guacamol,45,,2.531749646048548,3.84507195087444,4,0.9981326277723668,24.0,Synthesizable
N=C(O)n1cc(N=C(O)N2CC(F)CC2CNS(=O)(=O)c2ccccc2)c2ccccc21,guacamol,56,,3.971289633546239,4.02684347181516,11,0.0,-1.0,Unsynthesizable
O=C1CC(=O)CC(c2c(Cl)cccc2Cl)C1,guacamol,30,,2.5120677061175627,2.3452125619927395,1,0.9911444783210754,20.0,Synthesizable
O=C([O-])c1ccc[n+](CCNC(=O)c2cc(Br)c[nH]2)c1,guacamol,44,,3.2131300811057217,2.799120525984105,3,0.7958404011372937,49.0,Synthesizable
N#Cc1ccc(COc2ccc3cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc3c2)c(F)c1,guacamol,61,,2.8404833450117684,4.166047238923077,4,0.9999662640410064,41.0,Synthesizable
Cn1nnnc1SCc1nc2ccccc2s1,guacamol,23,,2.267941043379018,2.9573175199916104,1,0.999929904937744,45.0,Synthesizable
O=C(NCC1CC1c1cccc2c1CC(CCCCc1ccccc1)O2)C1CC1,guacamol,44,,3.3435747737671817,4.3507977980457015,11,0.0,-1.0,Unsynthesizable
